time,GEN1:Vt,GEN1:delta,GEN1:omega,GEN1:P,GEN2:P,GEN3:P,GEN2:Vt,GEN2:delta,GEN3:delta,GEN2:omega,GEN3:omega,GEN4:delta,GEN5:delta,GEN6:delta,GEN7:delta,GEN8:delta,GEN9:delta,GEN10:delta
1.69,1.04551993353776,1.3646437857479956,1.0025568272782095,2.5665656206726197,5.3745963876846465,6.113885965790416,0.9821693268701159,2.0605786621448865,2.0988363225191526,1.0029624899488576,1.0030413078701879,2.2394606846169363,2.2841312114296657,2.130343073733759,2.2534743218262694,2.2794453019693632,2.40542841865561,1.2907561865274568
1.7,1.045378738248326,1.374256917612478,1.0025493119807953,2.55217698104671,5.3798187380366524,6.121501636127508,0.9819831747551676,2.071920202701368,2.110461178532678,1.003017088982104,1.0030914647725213,2.2520606301977066,2.2995979856672,2.142736703183301,2.2664457767892494,2.2900693254838482,2.4190816584165487,1.2988872908930813
1.71,1.0452355321751112,1.3838471662706238,1.0025435560556832,2.5373757293757158,5.386382729478752,6.130484965853348,0.9817697102708945,2.083464453394229,2.122271419976707,1.0030705844376144,1.0031403495967561,2.2645969334963807,2.3150519998686216,2.1551427653335145,2.2794192787408747,2.300666087955186,2.432692925282864,1.3070091626414935
1.72,1.0450905663477796,1.3934213057241007,1.0025395994836908,2.5222488930286184,5.394248683562628,6.140785451129506,0.9815296119624518,2.095206568527117,2.134261662212079,1.003122761363242,1.0031877782552148,2.277069901907941,2.330480710121021,2.167559029942428,2.292390155473462,2.31123898699047,2.4462543710983753,1.3151245397945064
1.73,1.044944092335993,1.4029862279706444,1.0025374717743163,2.5068843144803603,5.403370725231589,6.152346768449297,0.981263646252828,2.107140914444182,2.1464258502293436,1.003173412439782,1.0032335745810095,2.289480406584379,2.345871815704334,2.179983261364243,2.305353876222537,2.321791620439313,2.4597584812871967,1.323236185669406
1.74,1.0447963624120071,1.4125489032879877,1.002537191913285,2.491370236955164,5.413697153390569,6.165107209642657,0.980972666236952,2.11926110142955,2.158757290974954,1.00322233894569,1.003277571083468,2.3018298357674234,2.3612132982734573,2.192413215988895,2.3183060615887543,2.332327752300159,2.473198094363998,1.3313468852982417
1.75,1.044647629720067,1.42211634047476,1.002538768359179,2.4757948933024694,5.42517084208705,6.179000141222262,0.9806576103850907,2.1315600190427,2.171248688328175,1.003269351655303,1.0033196096390924,2.3141200453275057,2.3764934597999186,2.204846640497851,2.331242492676997,2.3428512781621484,2.486566419843121,1.339459441778744
1.76,1.0444981484344256,1.4316955472319315,1.0025421990885948,2.4602460996696656,5.437729668289252,6.193954483636016,0.9803195010966911,2.1440298746240978,2.1838921804758575,1.0033142716661239,1.0033595421152282,2.3263533069887523,2.391700959090781,2.2172812709135106,2.3441591194028355,2.353366190414951,2.499857054501393,1.3475766725603602
1.77,1.0443481738887064,1.4412934908657076,1.0025474716890925,2.444810855467911,5.451306962102317,6.209895205934359,0.9799594430447839,2.156662234690846,2.1966793794235513,1.0033569311514206,1.0033972309242485,2.338532254727481,2.406824846711903,2.229714832410695,2.3570520679221096,2.3638765434568367,2.5130639969579156,1.3557014056693029
1.78,1.0441979626607014,1.4509170594894591,1.002554563499033,2.429574951060361,5.46583197516752,6.226743831357741,0.9795786212519948,2.169448068930157,2.20960141237514,1.0033971740350989,1.0034325495066927,2.350659829835639,2.4218545981531414,2.242145039850833,2.3699176471453387,2.3743864191275574,2.5261816605423584,1.3638364758769042
1.79,1.044047772598469,1.4605730238983243,1.002563441793226,2.414622584537878,5.4812303629452925,6.244418949399144,0.9791782988419279,2.182377796489213,2.222648964709259,1.0034348565865157,1.0034653827424207,2.3627392251408295,2.4367801450843998,2.2545695989926022,2.382752354304869,2.384899892587522,2.5392048844312822,1.3719847208159388
1.8,1.043897862775718,1.4702680002855892,1.0025740640131704,2.4000359888851084,5.4974246765879675,6.26283672999655,0.9787598144141307,2.1954413342534367,2.2358123242791805,1.00346984793362,1.003495627289461,2.374773828871106,2.4515919045635073,2.266986208326973,2.395552879549179,2.395420998858172,2.5521289430397593,1.3801489770499582
1.81,1.0437484933668713,1.48000841396484,1.002586378040504,2.3858950707800086,5.51433486016364,6.281911435658399,0.9783245789968029,2.2086281468013325,2.2490814267635026,1.0035020304935072,1.0035231918508172,2.3867671686455885,2.4662808060696007,2.2793925614799027,2.4083161095453827,2.40595370023062,2.564949553662932,1.3883320761010083
1.82,1.0435999254347834,1.4898004642562572,1.0026003225121534,2.3722770622127243,5.53187874909513,6.301555927518485,0.977874072538695,2.221927297722797,2.2624459017978094,1.0035313003201667,1.003547997370066,2.398722856061283,2.48083831624885,2.291786350122211,2.421039130077788,2.4165018547404316,2.5776628823692063,1.39653684044144
1.83,1.0434524206268239,1.499650090689248,1.0026158271755248,2.3592561860544334,5.549972565826934,6.321682161550939,0.9774098399100518,2.2353275019890972,2.2758951196223247,1.0035575673698607,1.0035699771571127,2.4106445323323524,2.495256461272902,2.3041652673235586,2.4337192276372512,2.427069185896067,2.5902655481534236,1.4047660794558208
1.84,1.0433062407777836,1.5095629406669873,1.002632813281959,2.346903336653071,5.568531408924089,6.34220167144751,0.9769334863916718,2.248817179066387,2.2894182379873396,1.0035807556852097,1.00358907694596,2.4225358154206273,2.509527846724151,2.3165270112857597,2.446353890002912,2.437659253837063,2.602754625364605,1.4130225853792184
1.85,1.0431616474208094,1.5195443387313183,1.0026511940165443,2.33528577648056,5.587469732037652,6.363026034962363,0.9764466726410357,2.2623845064706334,2.3030042490666807,1.0036008034996542,1.0036052548868053,2.4344002490755274,2.52364567493582,2.3288692893899685,2.4589408058247826,2.4482754280855246,2.615127644428727,1.4213091292183828
1.86,1.0430189012101854,1.5295992575589095,1.0026708749622677,2.32446684980445,5.606701809437265,6.384067320859757,0.9759511091346272,2.2760174734698957,2.316642026139558,1.003617663264511,1.0036184814751836,2.446241254177922,2.53760375972867,2.341189822492455,2.471477863222387,2.458920862041158,2.627382590892406,1.4296284566625594
1.87,1.0428782612622292,1.5397322908116011,1.0026917545963734,2.3145057143050134,5.626142185106961,6.405238513950668,0.9754485500958804,2.289703934649929,2.33032036981257,1.003631301601348,1.0036287394212289,2.4580620827560744,2.5513965384999406,2.3534863494046676,2.4839631474212465,2.4695984693559048,2.639517902818432,1.4379832839908533
1.8800000000000001,1.042739984422809,1.5499476279554956,1.002713724816694,2.305457091506909,5.645706102722011,6.4264539160702565,0.97494078692832,2.3034316630708416,2.3440280535662703,1.0036416991828494,1.0036360234624389,2.4698657750128326,2.565019081633666,2.3657566314950396,2.496394937455394,2.4803109023094305,2.65153246656872,1.4463762939832137
1.8900000000000001,1.0426043244719014,1.5602490311546082,1.002736671495621,2.2973710368413083,5.6653099141650625,6.44762952122278,0.9744296411832355,2.317188402755812,2.357753868424333,1.0036488505457357,1.0036403401235752,2.4816551196719683,2.5784670992148575,2.3779984573524153,2.5087717019702507,2.491060532291353,2.663425611014551,1.4548101318422382
1.9000000000000001,1.0424715312772301,1.5706398143358067,1.0027604750592907,2.290292730099637,5.6848714645944955,6.468683363497976,0.973916957100409,2.3309619202674505,2.3714866665577574,1.0036527638396397,1.003641707427534,2.493432617918285,2.591736945043038,2.3902096474539856,2.5210920941659962,2.5018494324803537,2.6751971002179205,1.4632874011330723
1.9100000000000001,1.042341849910281,1.5811228245123443,1.0027850110894752,2.2842622869833917,5.704310452440148,6.489535836737338,0.9734045937688623,2.3447400551430464,2.3852154036515514,1.0036534605161087,1.0036401545611682,2.5052004511710493,2.6048256179532636,2.402388058784162,2.533354945927095,2.5126793627942527,2.686847124631426,1.471810659748773
1.92,1.0422155197388472,1.591700425443584,1.0028101509455938,2.2793145923954405,5.723548763065405,6.510109985293799,0.9728944169620825,2.3585107689764344,2.3989291798767285,1.0036509749621227,1.0036357215001412,2.5169604528938914,2.6177307604650384,2.414531589354799,2.54555926118872,2.5235517571689434,2.6983762908675266,1.4803824159085135
1.93,1.0420927735107655,1.6023744836985276,1.002835762404186,2.2754791560566137,5.742510775194362,6.530331765579601,0.972388290708681,2.372262192951326,2.41261727932604,1.0036453540826678,1.0036284585969335,2.5287140846067166,2.63045065479139,2.4266381825815007,2.5577042085955313,2.534467713207869,2.7097856100910884,1.489005124196046
1.94,1.0419738364435736,1.6131463571805313,1.0028617103131257,2.2727799909665505,5.761123639552363,6.55013027842905,0.971888068664787,2.385982673648462,2.4262692077874903,1.0036366568369999,1.0036184261361263,2.540462416226865,2.6429842162518353,2.4387058314753904,2.5697891135125146,2.5454279842275938,2.721076485092085,1.4976811816458309
1.95,1.041858925334579,1.6240168861601618,1.0028878572578044,2.2712355151606203,5.779317529502772,6.569437972610853,0.9713955853586411,2.399660816966615,2.4398747287451386,1.0036249537332758,1.0036056938610423,2.5522061108279694,2.655330984144004,2.4507325826145627,2.581813449451391,2.5564329737091365,2.732250696098077,1.5064129238842028
1.96,1.0417482477051607,1.6349863868525214,1.0029140642364585,2.2708584771436278,5.797025863777195,6.588190820106496,0.970912647380799,2.4132855300151577,2.4534238975118803,1.003610326286211,1.0035903404757351,2.5639454138661026,2.667491110139339,2.462716539864426,2.593776828979407,2.5674827321491653,2.743310385388729,1.515202621332929
1.97,1.0416420009922045,1.6460546475645992,1.0029401913417844,2.2716559053076852,5.814185501686098,6.6063284640215265,0.97044102459508,2.426846060853336,2.46690709341362,1.0035928664423668,1.0035724531262042,2.5756801468841823,2.679465344278578,2.4746558678212316,2.6056789941801513,2.578576956290026,2.7542580407771915,1.5240524754824492
1.98,1.0415403717983212,1.6572209274273375,1.002966098445955,2.273629081565218,5.830736911459291,6.623794340215928,0.9699824414459245,2.440332035968493,2.480315049958435,1.0035726759775587,1.003552126864556,2.5874097056675365,2.6912550186525768,2.4865487949582117,2.617519806738345,2.5897149906930004,2.765096478025663,1.5329646152420187
1.99,1.041443535211024,1.6684839577161434,1.0029916458861294,2.276773539348678,5.846624312596336,6.640535773923903,0.9695385684371964,2.453733495402019,2.4936388829378426,1.0035498658707378,1.0035294640996553,2.599133062786385,2.702862028863621,2.498393616458814,2.6292992377223725,2.600895831605225,2.7758288222649172,1.5419410933739366
2.0,1.0413516541993701,1.6798419457525617,1.0030166951475417,2.2810790860468932,5.8617957933054665,6.65650405278407,0.9691110138557587,2.467040925447692,2.5068701164200413,1.0035245556585128,1.0035045740376154,2.6108487744250404,2.7142888133715313,2.510188696726548,2.641017357139607,2.6121181330574568,2.786458488490047,1.5509838830189275
2.0100000000000002,1.0412648790947736,1.691292581368839,1.0030411095412541,2.2865298498642916,5.876203404273294,6.671654477816198,0.968701315810459,2.4802452888621955,2.520000706606976,1.0034968727742801,1.0034775721152518,2.6225549913631734,2.7255383308377428,2.521932471565866,2.652674323340404,2.623380215117412,2.796989161207149,1.5600948743197032
2.02,1.0411833471607999,1.7028330459061392,1.003064754873672,2.2931043510033255,5.88980323013615,6.685946393962192,0.9683109346535359,2.493338052541864,2.5330230635381525,1.0034669518756982,1.0034485794294032,2.634249473941831,2.736614035589041,2.5336234500332098,2.6642703723469032,2.634680074211766,2.8074247733081594,1.569275871149627
2.0300000000000002,1.0411071822548212,1.7144600237062606,1.0030875001049375,2.3007755969832777,5.902555440118082,6.699343201857808,0.967941245847075,2.506311212633051,2.545930070634342,1.0034349341639963,1.003417722164783,2.645929610816243,2.747519851330809,2.5452602159619273,2.6758058071826087,2.6460153954191843,2.817769484253572,1.578528587953335
2.04,1.041036494582536,1.7261697160459524,1.0031092179933547,2.3095112018200155,5.914424319359861,6.711812352519087,0.9675935333320497,2.519157317055883,2.5587151020836307,1.003400966698358,1.0033851310227895,2.657592441269085,2.758260143247417,2.5568414291690478,2.687280987278035,2.6573835666269443,2.828027657645266,1.587854646706084
2.05,1.04097138054449,1.7379578574522794,1.0031297857230368,2.3192735287022876,5.92537828249103,6.723325326616492,0.9672689834518416,2.5318694854325874,2.5713720380806464,1.0033652017083545,1.0033509406534633,2.669234680831966,2.768839688634771,2.5683658263559757,2.698696318026582,2.6687816944348812,2.8382038382742225,1.5972555739985186
2.06,1.0409119226720458,1.7498197343270732,1.0031490855120249,2.3300198557099767,5.93538987099304,6.733857599972678,0.9669686794760343,2.544441426421954,2.583895277937337,1.0033277959071467,1.0033152890925519,2.680852749939644,2.7792636462169793,2.5798322217189127,2.7100522405632,2.680206621682537,2.84830272873039,1.6067327982534656
2.07,1.0408581896486802,1.761750205798305,1.0031670051981894,2.3417025640304288,5.944435735870057,6.743388596859435,0.9666935967638411,2.556867452470961,2.596279751090334,1.0032889098079192,1.0032783172054107,2.6924428053210177,2.789537524305522,2.591239507288274,2.72134922183642,2.6916549464685477,2.8583291656644056,1.6162876470812915
2.08,1.0408102364111003,1.7737437267063003,1.0031834388003003,2.3542693480386587,5.952496607087361,6.751901632588771,0.9664445985998682,2.5691424920030776,2.6085209260357636,1.0032487070457614,1.003240168139264,2.7040007738133944,2.799667147965197,2.6025866530194737,2.7325877450418665,2.703123042525462,2.8682880957932584,1.6259213447802592
2.09,1.0407681043235295,1.7857943726231276,1.003198287051739,2.3676634465187885,5.95955725115792,6.759383846796145,0.9662224327281087,2.5812620990703614,2.6206148172274784,1.0032073537069826,1.0032009867851461,2.715522388271995,2.8096586253563665,2.613872706660238,2.7437683004825737,2.7146070808083325,2.8781845517441913,1.6356350099882566
2.1,1.0407318214175778,1.7978958667942293,1.003211457904422,2.3818238942153163,5.965606418160771,6.765826128703096,0.9660277286032669,2.593222460503254,2.6325579899790514,1.0031650176676232,1.0031609192506585,2.727003225235152,2.8195183134275617,2.625096793421959,2.754891376918222,2.726103052151583,2.8880236278332205,1.6454296534921622
2.11,1.0407014026894401,1.8100416088825466,1.0032228670006098,2.396685792815958,5.970636779361846,6.771223035525541,0.9658609953717034,2.605020400597966,2.6443475634135964,1.0031218679427365,1.0031201123445133,2.738438743997291,2.829252783136301,2.6362581154846296,2.765957453461872,2.7376067908457453,2.897810455876482,1.6553061762010204
2.12,1.0406768504457304,1.8222247053869487,1.003232438110397,2.412180600381767,5.974644856484769,6.775572705066105,0.9657226205876781,2.616653383386694,2.6559812115086623,1.0030780740478236,1.003078713073684,2.7498243267364226,2.838868784378869,2.6473559513664853,2.7769669920788975,2.749113998983755,2.9075501811341815,1.6652653672890938
2.13,1.0406581546890985,1.8344380015988586,1.003240103532801,2.42823643815625,5.977630943547043,6.77887676339715,0.9656128696640863,2.628119512540593,2.6674571622860865,1.0030338053736612,1.0030368681538524,2.761155319340634,2.8483732108117805,2.658389655190668,2.787920430738647,2.76062027142546,2.917247938488143,1.6753079025147275
2.14,1.0406452935348292,1.8466741149535386,1.0032458044585058,2.4447784136029145,5.9795990220420085,6.781140228407931,0.9655318860507015,2.6394175289596546,2.678774195198919,1.0029892305756187,1.0029947235337298,2.77242707257876,2.8577730647486446,2.669358655881984,2.7988181772648955,2.77212112122886,2.926908828954823,1.6854343427208482
2.15,1.040638233649923,1.8589254696255992,1.0032494912924668,2.461728958440225,5.980556670110402,6.782371409858035,0.9654796921270059,2.650546806107384,2.6899316367693853,1.0029445169784548,1.0029524239337384,2.78363498326403,2.867075422316012,2.6802624563271755,2.809660603926438,2.783612005397328,2.9365378966360387,1.6956451325227353
2.16,1.0406369307066579,1.8711843322120179,1.0032511239347304,2.4790081803654944,5.980514966211696,6.78258180645206,0.965456190791148,2.6615073431515888,2.70092935453343,1.0028998299974905,1.002910112399462,2.794774535065893,2.876287399050577,2.6911006325320166,2.8204480428042102,2.795088350793572,2.9461401062095853,1.7059405991885552
2.17,1.040641329843319,1.8834428483402479,1.0032506720179954,2.4965342270836084,5.979488387677118,6.7817860003288715,0.9654611677213341,2.6722997559757524,2.711767749348704,1.002855332576996,1.0028679298702154,2.805841338634269,2.8854161161176726,2.7018728328080335,2.831180781966181,2.806545580073376,2.9557203210613046,1.7163209517179316
2.18,1.0406513661256136,1.8956930800339653,1.0032481151006096,2.5142236611844218,5.977494704406202,6.780001549245725,0.9654942942811814,2.6829252661284055,2.7224477461240406,1.0028111846465724,1.002826014763047,2.816831170712041,2.894468667327389,2.712578777020684,2.8418590624758955,2.817979137495164,2.9652832821589414,1.7267862801236027
2.19,1.0406669650032645,1.9079270436646463,1.003243442813878,2.5319918443432985,5.974554867859129,6.7772488766339,0.9655551310361526,2.693385687780769,2.7329707830295176,1.0027675425962876,1.0027845025724516,2.8277400119254903,2.903452087119789,2.7232182559294773,2.8524830762550786,2.8293845144650955,2.9748335877663186,1.7373365549209652
2.2,1.04068804275734,1.9201367483134995,1.0032366549627503,2.5497533292538344,5.97069289540025,6.773551159609767,0.9656431318442374,2.703683412765729,2.7433387992472125,1.002724558771312,1.002743525486067,2.8385640829584458,2.9123733196846064,2.733791130648723,2.863052964815056,2.8407572746816716,2.9843756740938687,1.7479716268300125
2.21,1.0407145069349741,1.9323142343653779,1.0032277615791487,2.5674222576401755,5.965935749965617,6.768934214944204,0.9657576484805326,2.7138213937739963,2.753554221323741,1.0026823809867975,1.0027032120166182,2.8492998788339086,2.9212391893735394,2.7442973322554383,2.873568818866057,2.852093078748707,2.9939137969784317,1.7586912266938364
2.22,1.040746256769305,1.9444516121541213,1.003216782927398,2.584912762638726,5.960313214960094,6.763426382925425,0.96589793575229,2.7238031257861453,2.763619948186683,1.0026411520637648,1.0026636866503835,2.8599442010467184,2.9300563725547426,2.7547368615683996,2.884030678807653,2.863387708130886,3.003452014681384,1.7694949656175356
2.23,1.040783183583587,1.9565411004774165,1.0032037494614356,2.602139373787401,5.953857764239395,6.757058408995467,0.966063157058408,2.7336326258221493,2.7735393348880817,1.0026010093867788,1.0026250695124754,2.87049418731215,2.9388313710495395,2.765109789119425,2.8944385360977636,2.874637088331965,3.0129941718896345,1.7803823353309365
2.24,1.0408251711795304,1.9685750647987084,1.003188701733688,2.619017422813199,5.94660442699894,6.749863322998795,0.9662523903451634,2.7433144110930696,2.7833161751393356,1.0025620844842227,1.002587476049243,2.8809473387180202,2.947570487280681,2.7754162553347785,2.9047923354918352,2.8858373111819815,3.0225438849988286,1.7913527087781171
2.25,1.0408720962109848,1.980546054953928,1.003171690255719,2.635463448368292,5.938590647375382,6.7418763158539265,0.9664646344083059,2.7528534756426892,2.7929546827030736,1.0025245026320169,1.0025510167281382,2.8913015440917262,2.956279801249804,2.78565647094106,2.9150919781379656,2.8969846561264534,3.0321045287522073,1.8024053409362446
2.2600000000000002,1.040923828544989,1.992446842181936,1.0031527753109855,2.6513955978310513,5.929856138568028,6.733134613444388,0.9666988154903764,2.7622552655701793,2.802459471708943,1.0024883824816517,1.002515796755408,2.9015551014183973,2.9649651494491933,2.79583071760622,2.9253373255080106,2.9080756104175776,3.041679224302034,1.8135393698657063
2.27,1.0409802316130794,2.004270455299515,1.0031320267202535,2.666734024261956,5.920442731305186,6.723677347523056,0.9669537941213394,2.771525652928259,2.8118355359617198,1.002453835713442,1.0024819158120084,2.9117067361718414,2.973632105799585,2.8059393488223376,2.935528204139026,2.9191068881146935,3.0512708287533843,1.824753817992962
2.2800000000000002,1.0410411627564118,2.0160102158445685,1.003109523560466,2.6814012765859663,5.910394216514485,6.713545423435082,0.9672283721502785,2.780670908394813,2.8210882273117206,1.0024209667159267,1.002449467808164,2.921755616446004,2.9822859646917497,2.815982791032683,2.945664411153855,2.9300754478088256,3.0608819262423426,1.8360475936269576
2.29,1.0411064735687974,2.0276597720148777,1.003085353838073,2.695322681064398,5.8997561821047855,6.7027813844864825,0.9675212999160082,2.789697672819471,2.8302232331591743,1.002389872292359,1.0024185406570147,2.9317013648010324,2.990931726195006,2.825961545001294,2.955745720524279,2.9409785089938714,3.07051482059246,1.8474194927092658
2.3000000000000003,1.041176010242126,2.039213131234307,1.0030596141180783,2.708426712119481,5.888575843829674,6.691429272817869,0.9678312835050031,2.7986129277502636,2.8392465531659528,1.0023606413952355,1.0023892160678232,2.941544066764543,2.9995740834808706,2.8358761874189766,2.9657718900349312,2.9518135670149155,3.0801715295846126,1.8588682007974995
2.31,1.041249613918848,2.0506646911837905,1.0030324091102687,2.7206453505867034,5.876901870276272,6.679534486685512,0.9681569920459981,2.807423965049026,2.8481644752498942,1.0023333548898083,1.0023615693592174,2.9512842759551985,3.008217412494781,2.845727372735244,2.9757426689011757,2.962578406532241,3.0898537808663384,1.8703922952807828
2.32,1.0413271210561903,2.062009269140682,1.003003851214337,2.7319144274924096,5.864784202107536,6.667143634102437,0.9684970649919896,2.8161383557077673,2.856983550938781,1.002308085347504,1.0023356692929637,2.960923015821968,3.016865763893476,2.855515835201364,2.9856578059894328,2.9732711134477743,3.099563009517331,1.8819902478253634
2.33,1.0414083638066323,2.073242129477204,1.0029740600258161,2.742173951489113,5.852273865777942,6.65430438284991,0.9688501193421205,2.8247639179815907,2.8657105701629004,1.0022848968701397,1.0023115779287537,2.9704617780183606,3.0255228572502304,2.865242391105405,2.995517058583931,2.9838900852489747,3.109300357278158,1.8936604270476636
2.34,1.0414931704188228,2.084359009176649,1.002943161804967,2.751368418128273,5.839422782040685,6.64106530693358,0.9692147567580549,2.833308684956994,2.874352535566947,1.0022638449457764,1.0022893505004886,2.979902517456287,3.0341920775149362,2.8749079411760334,3.0053202016397376,2.9944340397334868,3.1190666734394723,1.9054011014112877
2.35,1.0415813656626176,2.0953561412347326,1.0029112889109717,2.7594470992106954,5.826283569666469,6.627475729626549,0.9695895705319151,2.8417808716773547,2.8829166364237726,1.0022449763369792,1.0022690353145194,2.989247644108893,3.0428764737010794,2.8845134731278326,3.0150670374580795,3.0049020220862293,3.128862517379178,1.9172104423436864
2.36,1.0416727712812592,2.106230275823017,1.0028785792039838,2.766364310528649,5.812909344896812,6.613585563312466,0.9699731523656394,2.850188841950059,2.8914102222341778,1.0022283290021763,1.002250673670276,2.998500011655536,3.0515787597571356,2.8940600643171637,3.024757405716509,3.0152934102889235,3.1386881627251606,1.9290865275673725
2.37,1.0417672064729315,2.116978699101548,1.0028451754177772,2.7720796564014005,5.79935351725779,6.599445146414757,0.9703640989246516,2.8585410749620697,2.899840776098432,1.0022139320507004,1.002234299803681,3.007662903084944,3.060301317565921,2.9035488844741595,3.0343911937834105,3.0256079188503904,3.148543603111527,1.9410273446397324
2.38,1.0418644884030086,2.1275992495787794,1.0028112245059189,2.776558249506846,5.785669582459358,6.585105077770649,0.9707610181320762,2.866846131832555,2.908215887946593,1.002201805731985,1.0022199408536892,3.0167400133943056,3.0690462020020997,2.912981198473258,3.043968347243657,3.03584560085421,3.158428559486775,1.9530307946946612
2.39,1.041964432747318,2.1380903319284212,1.0027768769645513,2.7797709046267074,5.771910913200413,6.5706160488801,0.9711625351731994,2.875112622232622,2.9165432277157977,1.0021919614592478,1.002207616852245,3.025735429542553,3.077815147965452,2.922358369101938,3.0534888805600087,3.0460068483285427,3.168342488923136,1.9650946963784184
2.4,1.0420668542656666,2.148450928184976,1.0027422861350268,2.7816943050503236,5.7581305487866,6.556028674529193,0.9715672981835733,2.8833491712029775,2.924830518563592,1.0021844018678547,1.0021973407378706,3.0346536078351622,3.0866095792957933,2.931681859784927,3.062952887793044,3.0560923909509903,3.178284594867476,1.9772167899712696
2.41,1.0421715674037788,2.1586806062524064,1.0027076074897645,2.78231114052212,5.744380984547195,6.54139332235199,0.9719739835979353,2.891564386300594,2.933085510206958,1.002179120908387,1.0021891183930294,3.0434993489354087,3.095430619464606,2.9409532372192406,3.072360553301093,3.066103293109376,3.1882538387657764,1.9893947416857007
2.42,1.042278386920665,2.168779525673477,1.002672997904825,2.781610215769816,5.73071396210516,6.526759941955549,0.9723813011409754,2.8997668252050306,2.9413159524769674,1.0021761039742694,1.002182948705316,3.0522777707130087,3.104279103928682,2.9501741738739207,3.0817121623407853,3.0760409493471332,3.1982489529853595,2.0016261481311886
2.43,1.0423871285373558,2.1787484406208217,1.0026386149227866,2.7795865288124832,5.717180261610796,6.512177894286645,0.972787998444878,2.9079649639139435,2.949529569178905,1.0021753280636316,1.002178823652436,3.0609942791553295,3.1131555940223095,2.9593464503073914,3.0910081114884385,3.0859070782296554,3.208268454951754,2.013908540934783
2.44,1.042497609601876,2.18858870008457,1.0026046160095936,2.7762413184192645,5.703829497092762,6.497695781965787,0.9731928652824007,2.916167165655519,2.957734032347275,1.0021767619748878,1.0021767284108352,3.0696545375787996,3.1220603922569343,2.968471957254871,3.1002489188026425,3.0957037146754156,3.218310662410488,2.026239391506025
2.45,1.0426096497643766,2.1983022452454306,1.002571157809094,2.7715820802693485,5.690709916109346,6.483361281353458,0.973594737408068,2.9243816506430087,2.9659369369842272,1.002180366535321,1.0021766414877318,3.078264434388712,3.130993558890744,2.9775526974383477,3.109435233648978,3.1054332008028918,3.2283737097181833,2.038616115934068
2.46,1.0427230716554692,2.2078916040362544,1.0025383953990255,2.7656225515487174,5.677868204897642,6.4692209771442375,0.9739925000037161,2.9326164667932506,2.9741457763686854,1.0021860948617693,1.0021785348761985,3.0868300496441647,3.1399549296253078,2.986590787052209,3.118567846108906,3.1150981753512914,3.2384555650621523,2.0510360800042378
2.47,1.0428377015600798,2.2173598829093706,1.0025064815522182,2.758382663910259,5.665349300217887,6.455320200306652,0.9743850907281281,2.940879461527022,2.982367918021777,1.0021938926523057,1.0021823742328213,3.09535762069141,3.148944134282263,2.9955884568787496,3.127647695896444,3.1247015617397524,3.2485540485032947,2.063496604320701
2.48,1.0429533700785616,2.2267107558411765,1.0024755660067663,2.7498884649161712,5.65319620907527,6.441702870198622,0.9747715023738351,2.9491782547642926,2.990610580412011,1.0022036985076153,1.002188119077354,3.1038535071333118,3.157960616310087,3.004548052989405,3.1366758807082786,3.1342465548360567,3.2586668507334986,2.0759949695214006
2.49,1.0430699127663834,2.2359484506195377,1.0024457947488956,2.740172008274172,5.641449837470924,6.428411341692256,0.9751507851371958,2.957520213221943,2.9988808104811095,1.0022154442805773,1.002195723013665,3.1123241554048966,3.167003652969181,3.0134720369897345,3.1456536639355157,3.1437366065118804,3.2687915524359443,2.088528421570974
2.5,1.0431871707434996,2.245077732473473,1.0024173093121873,2.729271213372382,5.630148829289961,6.415486258134514,0.9755220485107003,2.96591242611531,3.007185462068365,1.002229055452384,1.0022051339711615,3.1207760632251347,3.1760723760428142,3.022362985768816,3.1545824816682266,3.1531754100672353,3.2789256441347234,2.101094177116982
2.5100000000000002,1.0433049912644607,2.2541038851181567,1.0023902460967469,2.71722969480434,5.619329416375842,6.402966410955335,0.9758844628089206,2.9743616823580665,3.015531175307988,1.0022444515333462,1.0022162944657622,3.129215744193066,3.185165792921931,3.0312235907168508,3.1634639489273844,3.162566883611934,3.2890665464190043,2.113689428894482
2.52,1.0434232282404834,2.263032689301535,1.0023647357117984,2.70409656276008,5.609025280769599,6.39088860670915,0.9762372603417259,2.9828744493474417,3.0239243570700376,1.0022615464863807,1.00222914187938,3.137649692792229,3.194282807913284,3.0400566563783316,3.1722998650626337,3.1719151524966507,3.299211630426566,2.126311351163726
2.5300000000000002,1.0435417427050655,2.271870398951621,1.002340902345068,2.6899261953338303,5.5992674300100145,6.379287542302665,0.9765797362502231,2.9914568534137524,3.0323711625112844,1.0022802491710234,1.002243608756769,3.1460843500610944,3.203422243622892,3.048865098512118,3.181092218258592,3.1812245308904235,3.309358238471891,2.138957105165636
2.54,1.043660403215259,2.280623715035772,1.0023188631621713,2.674777983966104,5.590084086297312,6.368195689119503,0.9769112490223805,3.0001146620046266,3.0408774777977157,1.0023004638056772,1.0022596231184948,3.154526070178881,3.212582862270235,3.0576519415341017,3.1898431890970205,3.19049950260515,3.3195037047050877,2.1516238445796048
2.5500000000000003,1.0437790861814493,2.289299757254925,1.0022987277390658,2.658716053393776,5.581500590221521,6.357643186702926,0.9772312207064454,3.0088532676652973,3.049448904055409,1.002322090445689,1.0022771087886908,3.162981088205835,3.2217633867929694,3.0664203153228233,3.1985551531272183,3.199744701270844,3.3296453756896858,2.1643087209681697
